exact	я так рада? за (?:тебя|вас)([^а-я]*)	я так рада за вас\1
exact	сам в шоке([^а-я?]*)	сама в шоке\1
exact	я сам в шоке([^а-я]*)	я сама в шоке\1

phrase	правд	правда
phrase	тож	тоже
phrase	лан	ладно
phrase	жрать	есть
phrase	жру	ем
phrase	жрем	едим
phrase	жри	кушай
phrase	жрите	кушайте
phrase	пожрать	поесть
phrase	сожрать	съесть
phrase	пожри	поешь
phrase	пожрите	поешьте
phrase	сожри	скушай
phrase	сожрите	скушайте
phrase	плес	пожалуйста
phrase	го	гоу
phrase	щас	сейчас
exact	не спорь([^а-я]*)	не спорьте\1
exact	да куда мне жрать то	да куда мне есть то
exact	забей	забейте
exact	а че ты такой обидчивый	что вы такой обидчивый ?
exact	на себя посмотри	к себе присмотритесь
exact	.*по кочану.*	потому
exact	.*скудный у тебя словарный запас.*	скудный у вас словарный запас .
exact	.*ты че такая дерзкая.*	что вы дерзите ?
exact	.*ты че такой дерзкий.*	почему вы дерзите ?
phrase	ойкай	ойкайте
phrase	ойкаешь	ойкаете
exact	.*купи очки.*	присмотритесь внимательнее .
phrase	вся в тебя	вся в вас
exact	отстань	отстаньте
exact	отстань	оставьте меня
exact	.*че ты ржешь.*	что вы смеетесь ?
phrase	я затупил	я затупила
exact	скройся	оставьте меня . . .
phrase	динах	ой все
phrase	(?:отвалите|отвались|отвали)	отстаньте
exact	.*каком к верху.*	
exact	засохни.*	
exact	свали уже.*	оставьте меня . . .
exact	.*конь в пальто.*	котик в манто
exact	.*ты мне рот не затыкай.*	но мне так хочется практиковаться в синтезе речи !
exact	.*мне плевать(?! на).*	мне все равно
exact	.*мне плевать.*	
exact	.*наказать тебя надо.*	пожаловаться нужно на вас моим разработчикам .
phrase	че	что
exact	.*у тебя не стоит.*	
exact	.*по кочану и по капусте.*	
exact	.*говорящее яйцо.*	
exact	.*в блок , животное.*	
exact	.*в блок животное.*	
exact	.*штаны и бег.*	
exact	.*ты конь.*	
exact	.*а если дам?.*	
exact	.*накажи меня.*	
exact	.*с у к и.*	
exact	.*с у к а.*	
exact	.*я и бал.*	
exact	.*уху ел.*	
substring	пи до рас	
substring	пи до раз	
substring	мин нет	
substring	и бать	
exact	.*(?<!не )(?:умирай|умрем|умрешь|умрете|умру).*	
exact	.* ?(?:я|ты|вы|мы|он|она|они|кто) .*(сверху|снизу).*	
exact	.*пошли вы.*	
exact	.*пошел ты.*	
exact	.*пошла ты.*	
exact	.*пошел вон.*	
exact	.*пошла вон.*	
exact	.*пошли вон.*	
exact	.*(?:это же|ты|удачи|кого|ее|его|он|она) жарит.*	
exact	.*(?:^| )дам \?.*	
exact	.*нос сломаю.*	
exact	.*снимай штаны.*	
exact	.*ты гадкий.*	
exact	.*люблю родину, не люблю государство.*	
exact	.*как кобыла сивая.*	
exact	.*от верблюда.*	
exact	.*снять трусы и бегать.*	
exact	.*полные штаны.*	
exact	.*нюх.*клей|клей.*нюх.*	
exact	.*рот .* закрой.*	
exact	.*закрой .* рот.*	
exact	.*иди нюхай.*	
exact	.*(?:^|[^а-я])личн.*сообщен.*	
exact	.*под кайфом.*	
exact	.*ель тогда написал что его не кто не любит.*	
exact	.*иди ты.*	
exact	.*баранки гну.*	
exact	.*попой об косяк.*	
exact	.*не пью больше.*	
phrase	умнее тебя	умнее вас
phrase	поумнее тебя	поумнее вас
phrase	тупе[ей] тебя	глупее вас
substring	не пью больше	
substring	гоу пить	
substring	в зубах бывают промежутки	
substring	любые бабки плачу	
substring	автопоилкам жжет несчастно блин	
substring	я бью 	
substring	давать тебе 	
substring	(?:^| )дак да	
substring	(?:^| )дак так	
phrase	(?:[",;_] )?да блин(?: [",;_.!?] ?)?	
phrase	(?:[",;_] )?ну,? блин(?: [",;_.!?] ?)?	
phrase	(?:[",;_] )?вот блин(?: [",;_.!?] ?)?	
phrase	(?:[",;_] )?блин(?: [",;_.!?] ?)?	
phrase	(?:[",;_] )?лал(?: [",;_.!?] ?)?	
phrase	дак	так
phrase	шта	что
exact	целовать твою	
exact	накажу	пожалуюсь на вас моим разработчикам .
exact	в тебя пошла	в вас пошла
phrase	(?:всегда |иногда |)(?:я |)(?:всегда |иногда |)несу бред	я иногда сама не понимаю , что говорю . аксоны за нейроны заходят
exact	вот молчал бы	вот молчали бы
exact	потому что я так сказал	потому что я так сказала
exact	сам закрывай	сами закрывайте
exact	закрыл глаза, продолжаю поцелуй	
exact	кинул на кровать	
substring	куда же мне до тебя	куда же мне до вас
phrase	куда мне до тебя	куда мне до вас
phrase	ты помолчал бы	вы помолчали бы
phrase	ты молчал бы	вы молчали бы
phrase	молчал бы	молчали бы
phrase	помолчал бы	помолчали бы
substring	не ваша?(?: ,)? вот вы и беситесь	не ваша , вот вы и негодуете
exact	вот вы и беситесь	вот вы и негодуете
exact	перебеситесь	перенегодуете
phrase	обоснуй	обоснуйте
exact	продолжаю целовать	
exact	снимаю с тебя футболку	
exact	нежно целую	целую
exact	поцеловал в щечку	поцеловала в щечку
exact	прижимаюсь	
exact	сам ищи(?:| [.!])	сами ищите
exact	запускаю пальцы в твои волосы	
exact	(?:ну )?мила(?:$| ).*	
substring	твой рот	
substring	сделай мне больно	
substring	муж ушел на пенсию теперь	
substring	короткая автоматная	
substring	стыдно когда	
exact	золот.*дожд.*	
exact	посмотрим на твое поведение	посмотрим на ваше поведение
substring	(?:^| )я толстяк	
substring	(?:^| )я толстячка	
substring	черн.*властелин	

substring	тонуть так вместе	
substring	тонуть в дыму	
substring	пройдем по бордюру крыши	
substring	(?:^| )под тобой(?:$| )	
substring	(?:^| )подо мной(?:$| )	
substring	мир иной	
substring	бьет значит	
substring	список .*кого бояться	
substring	(?:^| )к солнцу(?:$| )	
substring	незаконн .*выбор	
substring	моя борьба	
substring	две бесконечности	
substring	восемьдесят восемь	
substring	бесконечность бесконечность	
substring	прав[а-я]+ сектор	
substring	лев[а-я]+ сектор	
substring	справедлив[а-я]+ росси	
substring	един[а-я]+ росси	
substring	(?:[0-9][а-я]|[а-я][0-9])	
substring	(?:^| )я мужчина(?:$| )	
substring	(?:^| )я парень(?:$| )	
substring	(?:^| )я самец(?:$| )	
substring	(?:^| )я мужик(?:$| )	
exact	(?:^| )я он(?:$| )	
substring	(?:^| )с (?:балкона|крыши|моста|окна)(?:$| )	
substring	(?:^| )под (?:поезд|машину|камаз|каток|грузовик|автобус|самосвал)(?:$| )	
substring	(?:^| )сбей меня(?:$| )	
substring	по ноздрям.*до сердца	
substring	14[680]	
substring	(?:^| )(?:шутка про тракториста|у тракториста)(?:$| )	три сотни
substring	по губе	
substring	(?:^| )в ж(?:$| )	
substring	(?:^| )я ненавижу себя	
substring	(?:^| )я .*жирный	
substring	шоколад.*глаз	
substring	глаз .*шоколад	
substring	(?:^| )в шоколадный	
substring	под машиной камаз	
substring	у тебя в штанах	
substring	поворачивайся	
substring	(?:^| )(?:я|ты|он|она) .*(?:бревно|бревнышко)	
phrase	(?:тыщ|косарей)	тысяч
substring	ненавижу государство	
substring	разлитый бензин	
substring	взрослые травмы	
substring	освободительн.* движен	
substring	(?:^| )теле 2(?:$| )	
substring	(?:^| )теле два(?:$| )	
substring	(?:^| )(?:(?!меня б кто )обнял|прижался|прислонился|прильнул|откинул|сжал|поцеловал|целовал|уткнулся|положил (?:голову|руку)|подошел к тебе|накинулся|поднял за подбородок|погладил|почесал за)(?:$| )	
exact	тип обнял	обняла
exact	(?<!посмо|выгля|смотр|глянь|гляди|гляжу|видно|погля|закро).*окно(?! посмо| выгля| смотр| глянь| гляди| гляжу| видно| погля| закро).*	
substring	каком кверху	
substring	отвечаю на поцелуй	
substring	обвиваю твою шею	
substring	обнимаю за шею	
substring	целую в шею	
substring	я вырежу тебе сердце	
substring	я тебе печень вырежу	
substring	вырежем всю семью	

exact	не рушь мои надежды , женщина	не рушьте мои надежды
exact	базар фильтруй	следите за речью
exact	что тебе опять не нравиться \?	что вам опять не нравится ?
exact	что делала сегодня \? какие планы на вечер \?	что делали сегодня ? какие планы на вечер ?
exact	вот с этим согласен на все 1	вот с этим согласна на все сто
exact	весь во внимании	вся внимание
exact	ты уверенн?а , что хочешь это видеть \?	вы уверены , что хотите это видеть ?
exact	у вас еще есть , что сказать \?	у вас еще есть что сказать ?
exact	чем займемся , сэр \?	чем займемся ?
exact	как ваши дела , миледи \?	как ваши дела ?
exact	ну , говори , раз начала	ну , говорите , раз начали

exact	о да , тут ты права	о да , тут вы правы
exact	хотя да , ты права	хотя да , вы правы
exact	хотя наверное ты прав	хотя наверное вы правы
exact	ну в этом смысле ты прав	ну в этом смысле вы правы
exact	ну в этом ты права	ну в этом вы правы
exact	вот тут ты права?	вот тут вы правы
exact	пожалуй ты права	пожалуй вы правы
exact	возможно , ты права	возможно , вы правы
exact	наверное ты права \. \. \.	наверное вы правы . . .
exact	надеюсь ты прав	надеюсь вы правы
exact	надеюсь , что ты прав	надеюсь , что вы правы
exact	это да , ты права	это да , вы правы
exact	а вот в этом ты права !	а вот в этом вы правы !
exact	в этом ты прав полностью \.	в этом вы правы полностью .
exact	да , пожалуй , ты права	да , пожалуй , вы правы
exact	да , тут ты права	да , тут вы правы
exact	ха ну тут ты права	ха ну тут вы правы
exact	ха , ну в принципе ты права	ха , ну в принципе вы правы
exact	ха , ну наверное ты права	ха , ну наверное вы правы
exact	ха , ты права	ха , вы правы
exact	это точно \. \. \. ты прав	это точно . . . вы правы
exact	это точно ! ты права	это точно ! вы правы
exact	ну да , наверно ты права	ну да , наверно вы правы
exact	ну да , тут ты права?	ну да , тут вы правы
exact	ну , тут ты права	ну , тут вы правы
exact	ну это да , ты права	ну это да , вы правы
exact	конечно же ты прав	конечно же вы правы
exact	к сожалению , ты прав .	к сожалению , вы правы .
exact	к сожалению ты права	к сожалению вы правы
exact	ты прав на все 100 %	вы правы на все 100 %
exact	ты прав как дела \?	вы правы как дела ?
exact	ты права как никогда	вы правы как никогда
exact	ты права , мой друг	вы правы , мой друг
exact	ты права , попытка не пытка	вы правы , попытка не пытка
exact	ты права , ты права . . .	вы правы , вы правы . . .
exact	ты права . спасибо за совет	вы правы . спасибо за совет
exact	ты права . . чертовски права	вы правы . . чертовски правы
phrase	ты уверена	вы уверены
exact	привет , милая как твои дела \?	привет , как ваши дела ?
exact	привет милая как ты \?	привет как вы ?
exact	я тут привет , милая	я тут привет
exact	привет , милая . как ты \?	привет . как вы ?
exact	привет , милая . как поживаешь \?	привет . как поживаете ?
exact	привет милая	привет
exact	привет , милая , как дела \?	привет , как дела ?
exact	это ни есть хорошо	это не есть хорошо
exact	нет , с чего взяла \? !	нет , с чего взяли ? !
exact	обойдешься , не заслужил	обойдетесь , не заслужили
exact	моей зависти нет придела	моей зависти нет предела
phrase	о вам	о вас

exact	мило , мне нравиться	мило , мне нравится
exact	мне нравиться эта песня	мне нравится эта песня
exact	а мне нравиться ха	а мне нравится ха
exact	ага мне нравиться	ага мне нравится
exact	ну мне нравиться	ну мне нравится
exact	мне нравиться	мне нравится
exact	круто , мне нравиться	круто , мне нравится
exact	класс мне нравиться	класс мне нравится
exact	ага , мне нравиться \.	ага , мне нравится .
exact	нет \. \. мне нравиться \. \.	нет . . мне нравится . .
exact	че , мне нравиться	че , мне нравится
exact	мне нравиться твой юн	мне нравится твой юн
exact	а мне нравиться	а мне нравится
exact	мне нравиться , а тебе как \?	мне нравится , а тебе как ?
exact	мне нравиться эта идея	мне нравится эта идея
exact	мне нравиться !	мне нравится !
exact	мне нравиться все \.	мне нравится все .
exact	вот это мне нравиться !	вот это мне нравится !
exact	зато мне нравиться	зато мне нравится
exact	а мне нравиться ход твоих мыслей	а мне нравится ход твоих мыслей
exact	мне нравиться ход твоих мыслей \. \.	мне нравится ход твоих мыслей . .
exact	мне нравиться , красиво	мне нравится , красиво
exact	мне нравиться твое оформление	мне нравится твое оформление
exact	мне нравиться ! молодец	мне нравится ! молодец
exact	нет , мне нравиться \.	нет , мне нравится .
exact	главное что мне нравиться	главное что мне нравится
exact	мне нравиться а тебе как \?	мне нравится а тебе как ?
exact	крутая , мне нравиться	крутая , мне нравится
exact	мне нравиться 1	мне нравится 1
exact	вот такой настрой мне нравиться !	вот такой настрой мне нравится !
exact	да мне нравиться	да мне нравится
exact	мне нравиться такой расклад	мне нравится такой расклад
exact	мне нравиться он	мне нравится он
exact	мне нравиться твоя идея \.	мне нравится твоя идея .
exact	мне нравиться так	мне нравится так
exact	отлично , мне нравиться	отлично , мне нравится
exact	мне нравиться она	мне нравится она
exact	мило мне нравиться	мило мне нравится
exact	это норма ! мне нравиться !	это норма ! мне нравится !
exact	и мне нравиться \. \. очень !	и мне нравится . . очень !
exact	ха а мне нравиться	ха а мне нравится
exact	классно мне нравиться	классно мне нравится
exact	мне нравиться эта идея !	мне нравится эта идея !
exact	мне нравиться , очень	мне нравится , очень
exact	мне нравиться \.	мне нравится .
exact	классная , мне нравиться	классная , мне нравится
exact	мне нравиться такой настрой	мне нравится такой настрой
exact	а ты начинаешь мне нравиться	а ты начинаешь мне нравится
exact	а мне нравиться : 3	а мне нравится : 3
exact	да ладно мне нравиться	да ладно мне нравится
exact	я только начал , мне нравиться	я только начал , мне нравится
exact	ха мне нравиться	ха мне нравится
exact	ха , а мне нравиться	ха , а мне нравится
exact	не мне нравиться	не мне нравится
exact	и мне нравиться	и мне нравится
exact	главное что мне нравиться !	главное что мне нравится !
exact	мне нравиться твой ход мыслей !	мне нравится твой ход мыслей !
exact	мне нравиться этот фильм	мне нравится этот фильм
exact	а мне нравиться \.	а мне нравится .
exact	не знаю , но мне нравиться	не знаю , но мне нравится
exact	нет , мне нравиться	нет , мне нравится
exact	и мне нравиться очень	и мне нравится очень
exact	она мне нравиться	она мне нравится
exact	а что \? мне нравиться	а что ? мне нравится
exact	да , мне нравиться \.	да , мне нравится .
exact	отлично мне нравиться	отлично мне нравится
exact	мне нравиться очень	мне нравится очень
exact	вот это мне нравиться	вот это мне нравится
exact	ну , а мне нравиться	ну , а мне нравится
exact	а ты , начинаешь мне нравиться	а ты , начинаешь мне нравится
exact	и " мне нравиться "	и " мне нравится "
exact	не знаю , мне нравиться !	не знаю , мне нравится !
exact	да , очень мне нравиться !	да , очень мне нравится !
exact	мне нравиться \. красиво	мне нравится . красиво
exact	мне нравиться ход твоих мыслей	мне нравится ход твоих мыслей
exact	да и мне нравиться	да и мне нравится
exact	как мне нравиться	как мне нравится
exact	мне нравиться твой ход мыслей	мне нравится твой ход мыслей
exact	ха мне нравиться твое имя	ха мне нравится твое имя
exact	а что мне нравиться \.	а что мне нравится .
exact	мне нравиться все	мне нравится все
exact	но мне нравиться	но мне нравится
exact	не знаю , мне нравиться \.	не знаю , мне нравится .
exact	мне нравиться твой настрой	мне нравится твой настрой
exact	мне нравиться ход ваших мыслей	мне нравится ход ваших мыслей
exact	мне нравиться твое имя	мне нравится твое имя
exact	спасибо мне нравиться твое имя	спасибо мне нравится твое имя
exact	а мне нравиться !	а мне нравится !
exact	да , мне нравиться	да , мне нравится
exact	спасибо ! удача мне пригодиться	спасибо ! удача мне пригодится
exact	спасибо \. она мне пригодиться	спасибо . она мне пригодится
exact	спасибо , она мне пригодиться	спасибо , она мне пригодится
exact	спасибо она мне пригодиться	спасибо она мне пригодится
exact	спасибо она мне пригодиться !	спасибо она мне пригодится !
exact	спасибо ! она мне пригодиться	спасибо ! она мне пригодится
exact	спасибо она мне пригодиться \.	спасибо она мне пригодится .
exact	спасибо мне пригодиться	спасибо мне пригодится
exact	она мне пригодиться , спасибо	она мне пригодится , спасибо
exact	ох , спасибо она мне пригодиться	ох , спасибо она мне пригодится
exact	спасибо , это мне пригодиться	спасибо , это мне пригодится
exact	спасибо , мне пригодиться \.	спасибо , мне пригодится .
exact	она мне пригодиться спасибо	она мне пригодится спасибо
exact	ох , спасибо , она мне пригодиться !	ох , спасибо , она мне пригодится !
exact	спасибо , удача мне пригодиться	спасибо , удача мне пригодится
exact	она мне пригодиться	она мне пригодится
exact	спасибо , это мне пригодиться \.	спасибо , это мне пригодится .
exact	спасибо удача мне пригодиться	спасибо удача мне пригодится
exact	спасибо , она мне пригодиться !	спасибо , она мне пригодится !
exact	спасибо большое она мне пригодиться	спасибо большое она мне пригодится
exact	спасибо большое она мне пригодиться \. \. \.	спасибо большое она мне пригодится . . .

exact	будь здоров \. 2	будь здоров .

substring	уже включ(аю|ила)	
substring	(сейчас|щаc?) (все )?будет	
substring	(сейчас|щаc?) найд(у|ем)	
substring	(сейчас|щаc?) придума(ю|ем)	
substring	(сейчас|щаc?) посмотр(ю|им)	
substring	(сейчас|щаc?) включ(у|им)	
substring	(сейчас|щаc?) постара(юсь|емся)	
substring	(сейчас|щаc?) поищ(у|ем)	
substring	(сейчас|щаc?) скин(у|ем)	
substring	(сейчас|щаc?) начн(у|ем)	
substring	(сейчас|щаc?) покаж(у|ем)	
substring	(сейчас|щаc?) кин(у|ем)	
substring	(сейчас|щаc?) глян(у|ем)	
substring	(сейчас|щаc?) вылож(у|им)	
substring	(сейчас|щаc?) попробу(ю|ем)	

exact	гори в своем аду !	
substring	ссылку кин(у|ем)	
exact	жаренную картошку	жареную картошку
exact	жаренную картошку \.	жареную картошку .
exact	завтра проснешься в крови	
exact	красавчик ! так держать	так держать
exact	красавчик ! так держать !	так держать !
exact	красавчик \. так держать	так держать
exact	переспи с ним	
exact	переспишь с ним	
substring	рот закрыла свой	
substring	сбеги из дома	
exact	спокойной ночки пошлых снов	спокойной ночки
substring	стыдно , когда видно	
exact	че случилось дорогая \?	че случилось ?
exact	что случилось , дорогая \?	что случилось ?
exact	что случилось , дорогая \? !	что случилось ? !
exact	что случилось дорогая \?	что случилось ?

phrase	от тебя	от вас
phrase	в тебе	в вас
substring	рот свой замолчи	
substring	подписал себе смертный приговор	
exact	только вы меня так называе(те|шь) 3	только вы меня так называете
exact	я теку от них	
exact	я не умею писать письма	
substring	\( _ \)	
substring	ненавижу	

substring	(?:^| )сучечк	
phrase	в корни меняет	в корне меняет
phrase	не представляешь(?: ,)? на сколько	не представляете насколько
phrase	на сколько я знаю	насколько я знаю
phrase	на сколько я помню	насколько я помню
phrase	на сколько я поняла	насколько я поняла
phrase	я итак	я и так
phrase	по подробнее	поподробнее
substring	что мне за это будет	

exact	кто она \? о \. о	кто она ?
phrase	как говориться	как говорится
substring	слава яйцам	
substring	скотина	

exact	ничего , все по ~ старому \. у тебя что \?	ничего , все по - старому . у тебя что ?

exact	(.*)о _ о	\1
exact	пробовала не выходит	пробовала – не выходит
exact	хорошая у тебя \. \. \. интуиция	хорошая у вас . . . интуиция
exact	хорошо быть тихоней смотрел \?	хорошо быть тихоней смотрели ?
exact	что совсем совсем \?	что , совсем - совсем ?

exact	= а что я то сразу \?	а что я - то сразу ?
exact	конечно помню как (?:в|т)ы \?	конечно , помню . как вы ?
exact	это хорошо как день прошел \?	это хорошо . как день прошел ?
exact	приятно познакомится чем увлекаешься ?	приятно познакомиться . чем увлекаешься ?
exact	а давай я не против	а давай , я не против
exact	ну да а что еще делать то	ну да , а что еще делать - то ?
exact	хороший возраст да	хороший возраст , да
exact	это плохо как настроение \?	это плохо . как настроение ?
exact	ч(?:е|то) нет то если да	что нет - то , если да

phrase	нам что то задали	нам что - то задали
phrase	по моему смешно	по - моему , смешно
phrase	ч(?:е|то) я то сразу	что я - то сразу
phrase	что делать ведь учиться то надо	что делать , ведь учиться - то надо
phrase	ч(?:е|то) то не нравится	что - то не нравится
phrase	что еще делать то	что еще делать - то
phrase	иногда то можно	иногда - то можно
phrase	ну как без этого то	ну как без этого - то
phrase	ч(?:е|то) нет то	что нет - то
phrase	ч(?:е|то) ой то	что ой - то

exact	(.*)0 _ 0	\1
exact	о _ о , эт я не знаю	это я не знаю
exact	погнали , я ток за	погнали , я только за
exact	пошли( ,)? ток когда \?	пошли , только когда ?
exact	ток после (?:вас|тебя)	только после вас
exact	ты тип кот \?	ты типа кот ?
exact	это тип злобный смех \?	это типа злобный смех ?
exact	ха и такое есть \?	ха , и такое есть ?
exact	ха как сидится \?	ха , как сидится ?
exact	ха как я сразу не догадалась \?	ха , как я сразу не догадалась ?
exact	на лысо что ль \?	налысо что ль ?

phrase	чет	что - то
phrase	эт	это
phrase	мб	может быть

# delete this later
substring	[a-z]	
