алиса кто тролль,Тролль (швед. Troll — очарование\, колдовство) — сверхъестественное существо из скандинавской мифологии — карлик\, великан\, ведьма. В компьютерных играх тролли представляют собой горных духов\, ассоциируемых с камнем\, обычно враждебных человеку.,алиса кто тролль	search.other
алиса как зайти в бюро кредитных историй	search.other
если улитка ахатина не ползает по кокосовым грунту что делать	search.other
станок для изгиба проволоки,Давайте поищем [ Открывается поиск по запросу <станок для изгиба проволоки> ],самодельный станок для изгиба проволоки	search.other
солнце восьмой дом в козероге у женщины	search.other
как делать блинчики	search.cook
алиса чем очищать кровеносные сосуды в домашних условиях	search.other
что можно сделать с мертвым ганнибалом в игре the forest	search.other
фигуристка навка,Татьяна Навка — Советская\, белорусская и российская фигуристка\, трёхкратная чемпионка России\, трёхкратная чемпионка Европы\, двукратная чемпионка мира\, олимпийская чемпионка в танцах на льду в паре с Романом Костомаровым. Заслуженный мастер спорта России.,дату рождения навки	search.fact
найди нам,Как найду\, скину,алиса маршруты автобусов город омск	search.timetable.transport
погода в ногинске	search.news_and_weather.weather
сколько нужно непрерывного стажа чтобы больничный лист оплачивался сто процентов,Открываю поиск [ Открывается поиск по запросу <сколько нужно непрерывного стажа чтобы больничный лист оплачивался 100 процентов> ],как делается соус на салат цезарь	search.cook
какой курс тенге,1 рубль 82 копейки за 10 тенге. Банк Казахстана\, 22 декабря.,курс тенге	search.currency
санкт питер	search.other
как проверить полярность на зарядном устройстве	search.other
цены на мясо в магните в г. сарапул,Заглянула на Маркет. В среднем — 185 рублей. Смотрите.,какого цвета флаг россии	search.fact
маргарита терехова сколько лет прожила	search.fact
надо,Нет\, не надо,алиса на какой маршрутке можно доехать до славянки	search.timetable.transport
нет это мало блина на вавилова один,Спасибо\, что заметили. исправим,погода	search.news_and_weather.weather
легкие акробатические трюки для детей на весу,Ищу ответ [ Открывается поиск по запросу <легкие акробатические трюки для детей на весу> ],легкие акробатические трюки	search.other
про воловский андрей,Открываю поиск [ Открывается поиск по запросу <воловский андрей> ],фрол воловский андрей валентинович десятого ноль пятого	search.other
алиса,Я здесь.,данный момент доллар курс как	search.currency
как написать письмо деду морозу через интернет помогите пожалуйста	search.other
пирог с яблоками	search.cook
durian - what is it ?,Что? что это за слово?,durian - че за фрукт ?	search.other
алиса привет,Привет.,что можно вернуть в течении двух недель по закону	search.other
вещные правоотношения в коммерческой компании,Сейчас найдём [ Открывается поиск по запросу <вещные правоотношения в коммерческой компании> ],вещные отношения в коммерческой компании	search.other
зимняя резина,Ищу в Яндексе [ Открывается поиск по запросу <зимняя резина> ],приобретение зимняя резина правила гибдд	search.other
актриса наталья богунова	search.other
горбушу засолить,Ищу ответ [ Открывается поиск по запросу <горбушу засолить> ],засолить горбушу пластиковой пленки	search.cook
какие словари бывают,Одну секунду... [ Открывается поиск по запросу <какие словари бывают> ],этимологический словарь	search.other
москва или александрова электричка,Найдётся всё! [ Открывается поиск по запросу <москва или александрова электричка> ],расписание электричка александров москва москва александров	search.timetable.transport
итоговая контрольная работа по алгебре за первое полугодие,Одну секунду... [ Открывается поиск по запросу <итоговая контрольная работа по алгебре за 1 полугодие> ],итоговая контрольная работа по алгебре за первое полугодие седьмой класс мордкович	search.other
как пишется слово евфрат	search.other
что можно подарить бабушке на день рождения на салюте	search.other
когда ребенок рисует маленького человечка почему	search.other
сколько по времени замачивать флористическую губку	search.other
сад	search.other
упражнения для того чтобы подкачать попу	search.other
рождественские печенки,Одну секунду... [ Открывается поиск по запросу <рождественские печенки> ],рождественские пироги	search.cook
как клеить снежинки на окна на окна,Сейчас найду [ Открывается поиск по запросу <как клеить снежинки на окна на окна> ],покажите высыпать высыпать дождь	search.other
площадь параллелограмма равна девяносто сантиметров квадратных найдите высоту параллелограмма проведенную к стороне	search.other
как,С помощью приложения,как подмотать моточасы на китайском погрузчике	search.other
очень интересные игры для корпоратива	search.other
да,Рассказывайте\, как дела?,тыквенный пирог	search.cook
как ловить мышей наклей чистый дом,Найдётся всё! [ Открывается поиск по запросу <как ловить мышей наклей чистый дом> ],как поймать мышь с помощью клея чистый дом	search.other
а фотки паука на футболку,Одну секунду... [ Открывается поиск по запросу <фотки паука на футболку> ],а рисовать паука на футболку поэтапно	search.other
фамилия кону хевич это чья национальность	search.other
абрам федорович биография	search.other
привет алиса,Привет-привет!,высшая лига кино сеансы на сегодня	search.timetable.cinema
приготовление,Ищу в Яндексе [ Открывается поиск по запросу <приготовление> ],приготовление вяленой норвежской селедки	search.cook
самолет b двести посадка на воду и взлет,Открываю поиск [ Открывается поиск по запросу <самолет b 200 посадка на воду и взлет> ],потеряла самолет бе двести посадка на воду	search.other
стихи английских писателей	search.other
написать фанты за столом,Отличная идея\, чувак,игры за столом какие написать фанты	search.other
новогодний танец школьные для пятого,Ищу ответ [ Открывается поиск по запросу <новогодний танец школьные для 5> ],школьный новогодний танец для пятого класса	search.other
как сделать сочные котлеты,Сейчас найду [ Открывается поиск по запросу <как сделать сочные котлеты> ],как из готового фарша сделать сочные котлеты	search.cook
помоги приготовить долму,Ищу для вас ответ [ Открывается поиск по запросу <приготовить долму> ],как приготовить долму	search.cook
бесплатные домашняя порнуха короткие ролики,Ищу в Яндексе [ Открывается поиск по запросу <бесплатные домашняя порнуха короткие ролики> ],расписание поездов	search.timetable.transport
аэропорт домодедово прилет из туркмении ашхабада,Сейчас найдём [ Открывается поиск по запросу <аэропорт домодедово прилет из туркмении ашхабада> ],табло аэропорт домодедово прилет	search.timetable.transport
кто был анабот тысяча,Ищу для вас ответ [ Открывается поиск по запросу <кто был анабот 1000> ],кто был она блогерша	search.other
привет,Я здесь.,браслет салат	search.cook
как можно написать впечатление о человеке,Ищу в Яндексе [ Открывается поиск по запросу <как можно написать впечатление о человеке> ],впечатление о человеке	search.other
выигрыши онлайн победа	search.other
что за организация лайк года	search.other
отзывы об автомобиле шевроле каптива две тысячи тринадцатого четырнадцатого года	search.other
как установить котел подогрева тосола на тойоте ипсум двухтысячного года мотор трессов е,Одну секунду... [ Открывается поиск по запросу <как установить котел подогрева тосола на тойоте ипсум 2000 года мотор трессов е> ],как установить подогрев тосола на тойоте ипсум двухтысячного года три с ф е мотор	search.other
когда снег в москве кончится,В ближайшие 24 часа осадки не прекратятся. Эх.,а еще есть	search.news_and_weather.get_weather_nowcast
биография цой,Виктор Цой — Советский рок-музыкант\, автор песен и художник. Основатель и лидер рок-группы «Кино»\, в которой пел\, играл на гитаре\, писал музыку и стихи. Снялся в нескольких фильмах.,какой национальности виктор цой	search.fact
как сделать высокий хвост из накладных волос	search.other
регулятор горения на дровяном котле левая правая	search.other
курс валюты в молдове евро,К сожалению\, у меня нет такой информации.,какой курс евро в молдове	search.currency
салаты на новый год две тысячи девятнадцать,Ищу в Яндексе [ Открывается поиск по запросу <салаты на новый год 2019> ],салат русская красавица	search.cook
алиса привет,Хеллоу.,алиса подскажи рецепт салата с пекинской капусты помидор помидор черри огурцы свежие грудка куриная	search.cook
григорий,Григорий— «бодрствующий» (греч.),григорий гриша	search.other
курс рубля к тенге,5.54 тенге. ЦБ РФ\, 3 января.,сколько будет тридцать четыре тысячи тенге к рублю	search.currency
вот,Да да? я вас слушаю,любая информация про животного тушканчика	search.other
погода в семей на утро	search.news_and_weather.weather
гдз от путина,Сейчас найду [ Открывается поиск по запросу <гдз от путина> ],гдз от путина по математике пятый класс задание семьсот тридцать семь страница сто двенадцать	search.other
как сделать так чтобы из носа пошла кровь ударом	search.other
реактивный самолет	search.other
в прямоугольном треугольнике один из квадратов равен четырем а острый угол прилежащий к нему,Найдётся всё! [ Открывается поиск по запросу <в прямоугольном треугольнике 1 из квадратов равен 4 а острый угол прилежащий к нему> ],два катета прямоугольного треугольника равны четыре и девять найдите площадь этого треугольника	search.other
покажи нам порнушечку,Ищу для вас ответ [ Открывается поиск по запросу <порнушечку> ],покажи где находится судно квант	search.other
какая численность населения город псков,210 501 чел. (2018 г.),какая численность населения город псков	search.fact
прогноз погода верхний ларс	search.news_and_weather.weather
смотреть новогодние салаты,Люблю кино. Вам повезло — на этот вопрос ответили настоящие профессионалы.,посмотреть новогодние салаты	search.cook
погода в буденовске	search.news_and_weather.weather
номер эни мэджик	search.other
как проверить штрафы неоплаченные	search.other
елка дворец кремлевский дворец съездов как доехать,Путь займет 53 минуты на машине или 1 час 9 минут на транспорте. Это путь до "Кремлевский Дворец" по адресу Кремль.,А на общественном транспорте?	search.timetable.transport
уголь марки ж где используют	search.other
какая погода сегодня будет утром в минеральных водах	search.news_and_weather.weather
алиса найди гдз русск по русскому	search.other
алиса бла бла бла бла бла бла бла бла бла бла бла бла бла бла покажи таких бла бла бла,Очень содержательно,покажи настоящих нет настоящее оружие немцев	search.other
алиса покажи настоящую погоду	search.news_and_weather.weather
екатерина стриженова	search.other
курс доллара,69 рублей 34 копейки. Московская Биржа\, 28 декабря в 12:41.,доллар сша	search.currency
погода курган на неделю	search.news_and_weather.weather
завтра погода санкт петербург,Завтра в Санкт-Петербурге от -7 до -9\, небольшой снег.,сегодня вечером погода	search.news_and_weather.weather
расписание коньков	search.timetable.other
двенадцать с половиной по мере весов это что	search.other
погода спб,Сейчас в Санкт-Петербурге -1\, дождь со снегом.,погода спб	search.news_and_weather.weather
пуля,Ищу ответ [ Открывается поиск по запросу <пуля> ],пуля пуля массой двадцать четыре	search.other
контрольная работа по географии шестой класс первый вариант с ответами	search.other
укажите выражение в котором речь идет о химическом элементе а не о простом веществе	search.other
привет алиса,Здравствуйте.,погода в самаре на сегодня	search.news_and_weather.weather
сколько сейчас градусов в вологде	search.news_and_weather.weather
красивый комментарий девушке	search.other
люксор	search.other
рыбалка в туркестане	search.other
привет алиса,Привет-привет!,как рецепт соления форели	search.cook
номер оператора мегафона	search.other
удаление сорок восьмого зуба	search.other
алиса расписание движения автобусов карабаш бугульма,Открываю поиск [ Открывается поиск по запросу <расписание движения автобусов карабаш бугульма> ],расписание движения междугородных автобусов	search.timetable.transport
расписание калуга полотняный завод время прибытия,Одну секунду... [ Открывается поиск по запросу <расписание калуга полотняный завод время прибытия> ],расписание движения поездов калуга полотняный завод прим прибытие	search.timetable.transport
алиса домашнее задание по английскому за пятый класс	search.other
алиса погода в лысьве	search.news_and_weather.weather
самый простой рецепт соуса для гамбургеров,Ищу ответ [ Открывается поиск по запросу <самый простой рецепт соуса для гамбургеров> ],как приготовить луково чесночная смесь	search.cook
в рот,Вы\, кстати\, понимаете\, с кем вы это пытаетесь обсуждать?,градусов в москве	search.news_and_weather.weather
афиша кинотеатра,Открываю поиск [ Открывается поиск по запросу <афиша кинотеатра> ],афиша кинотеатра фрязино	search.timetable.cinema
новогодний салат змейка	search.cook
погода на завтра город волгоград,Завтра в Волгограде -2\, небольшой снег.,а послезавтра	search.news_and_weather.weather
политическая еда из картошки,Ищу для вас ответ [ Открывается поиск по запросу <политическая еда из картошки> ],что можно приготовить из диетической еды	search.cook
алиса покажи на чем можно доехать от трк родник до ленинского района остановка барбюса,Дорога займет 23 минуты на машине или 38 минут на транспорте. Это путь от "Родник" по адресу Челябинск\, улица Труда 203 до "Улица Барбюса" по адресу Челябинск\, улица Дзержинского 111.,номер маршрутки скажи от родника до улицы барбюса	search.timetable.transport
что обозначает один с категории	search.other
привет,Привет.,когда выпадет снег	search.news_and_weather.get_weather_nowcast
привет алиса,Я здесь.,электросталь	search.other
как сделать сметанный соус	search.cook
да иди ты на хуя ой,Обидеть бота может каждый.,маршрут тридцать четвертого автобуса тамбов	search.timetable.transport
к чему снится убить крысу во сне	search.other
рецепт котлет	search.cook
погода чеченская республика грозненский район село виноградное на завтра,Завтра в Виноградном от 0 до +2\, небольшой снег.,А на послезавтра?	search.news_and_weather.weather
как пишится момент или мамент?	search.other
площадь города севастополя,1 079 км²,площадь города симферополя	search.fact
распишите нок шесть и девять,Это трудно\, но я попробую,расписать в гугале своем нок шесть и девять	search.other
двадцать пять тысяч долларов в рублях,1651570 рублей. По курсу ЦБ РФ на 9 февраля.,миллион двести тысяч в рублях долларов в рублях	search.currency
сколько действительна медицинская справка на права,2 года,сколько варить кролика семимесячному ребенку	search.cook
да нет,Может\, все-таки да?,какой коммерческий автобус едет до кондратьевский	search.timetable.transport
один,Пойду разобью копилку\, что ли,один один доллар сколько центов	search.currency
пропорции белка и сахара при приготовлении безе,Самая популярная пропорция белков и сахара — на 1 белок 50 гр сахара,в чайных ложках скажи	search.cook
расписание фильмов на синема на девятое февраля,Ищу для вас ответ [ Открывается поиск по запросу <расписание фильмов на синема на 9 февраля> ],расписание фильмов на синема семей на девятое февраля	search.timetable.cinema
лосося запеченного с креветками и сыром,Найдётся всё! [ Открывается поиск по запросу <лосося запеченного с креветками и сыром> ],рецепт молочного коктейля с мороженым	search.cook
когда отменили смертную казнь в россии	search.fact
привет,Я здесь.,лет муравьевой	search.fact
как приготовить печень трески,Найдётся всё! [ Открывается поиск по запросу <как приготовить печень трески> ],как приготовить сырую печень трески	search.cook
сколько стоит сто евро,7489 рублей 54 копейки. По курсу ЦБ РФ на 9 февраля.,сколько стоит двести евро	search.currency
в каком году вышла гта три	search.fact
расписание авиаполетов санкт петербург,Ищу в Яндексе [ Открывается поиск по запросу <расписание авиаполетов санкт петербург> ],расписание мурманск санкт петербург самолетов	search.timetable.transport
алиса скажи какой размер тихоокеанской плиты,Ищу для вас ответ [ Открывается поиск по запросу <какой размер тихоокеанской плиты> ],какой размер тихоокеанской плиты	search.fact
алиса привет,Я здесь.,самый жирный орех	search.fact
свежие новости город шахты,Найдётся всё! [ Открывается поиск по запросу <новости город шахты> ],город шахты что творится в шахтах	search.news_and_weather.news
как с внуково добраться до наташинская двенадцать,Маршрут займет 55 минут на машине или 1 час 57 минут на транспорте. Это путь от \"Аэропорт Внуково\" по адресу аэропорт Внуково до адреса Люберцы\, Наташинская улица 12.,а на метро	search.timetable.transport
алиса,Я здесь.,какие фильмы в кинотеатре октябрь	search.timetable.cinema
алиса уйди,Поняла.,алиса где новости	search.news_and_weather.news
расписание аэропорта жукова	search.timetable.transport
