пробки	search.geo.navi.traffic_general
улица горбунова	search.geo.address.general
город подольск улица орджоникидзе	search.geo.address.general
а в нижнекамске есть батутный центр,Я знаю\, что по адресу Нижнекамск\, улица 30 лет Победы 1 есть "Aura". Работает с 10 утра до 9 вечера. Сейчас открыто.,батутный центр в нижнекамске есть	search.geo.org.general
проспект ямашева восемьдесят девять	search.geo.address.general
служба оао сн,Смотрите\, что я нашла.,ооо спм росгвардии	search.geo.org.general
овчинникова одиннадцать	search.geo.address.general
кольчугино нефедовская семьдесят два	search.geo.address.general
бульвар рокоссовского дом шесть корпус один,Сейчас поищу.,бульвар рокоссовского дом шесть корпус один	search.geo.address.general
улица руставели	search.geo.address.general
норильская четыре а	search.geo.address.general
метро новослободская,Принято. Едем до "Новослободская" по адресу Кольцевая линия\, метро Новослободская.,райкин плаза	search.geo.org.general
волжск мира четырнадцать,Сейчас поищу.,байдукова восемьдесят восемь	search.geo.address.general
английский три корпус один кудрово	search.geo.address.general
совхозная тринадцать	search.geo.address.general
ремонт обуви в городе ступино	search.geo.org.general
ленинский проспект дом три,Сейчас найду.,магазин метро на одинцово	search.geo.org.general
алиса найди пожалуйста рядом со мной где то м видео,По адресу Ленинградское шоссе 1 есть "Евровидео". Работает с 10 утра до 8 вечера. Сейчас открыто.,еще варианты есть	search.geo.org.general
улица саморы машела номер один,Сейчас поищу.,город москва улица саморы машела один	search.geo.address.general
каспийская один,Показываю варианты.,миллерская дом тридцать три	search.geo.address.general
отели в адлере	search.geo.org.general
в каких заправках,Википедия вам в помощь,есть банкоматы московский кредитный банк	search.geo.org.general
пятьдесят,И что это значит?,мопра пятьдесят пять	search.geo.address.general
ярославский вокзал,Внимание на карту.,ярославский вокзал	search.geo.org.general
проложи маршрут до дома,И где находится дом?,станционная пять	search.geo.address.general
семафорная двести семьдесят один строение семь	search.geo.address.general
юбилейная сорок два красное белое	search.geo.org.general
деревня шарапово шестьдесят	search.geo.address.general
сибиряка один а	search.geo.address.general
алиса алиса сучка привет,Давайте сделаем вид\, что вы этого не говорили\, а я этого не слышала. И всё будет по-прежнему.,давай я тебя тоже люблю покажи мне в омске авторазборы	search.geo.org.general
якубова сорок шесть,Минск\, улица Якубова 46 — ответ есть на картах.,как пройти с нашего местоположения на якубова сорок шесть	search.geo.navi.route_general
режим работы администрации ленинского района,Вот что у меня есть.,администрация ленинского района городского округа саранск администрация	search.geo.org.general
ахматовская шесть пушкин	search.geo.address.general
больница ачигварское,По адресу село Орёл-Изумруд\, Банановая улица 144 есть "Ачигварское Озеро". Работает круглосуточно.,ачигварское больница	search.geo.org.general
блин,Что-то не так?,а сити парк какие магазины	search.geo.org.general
улица терешковой шесть,Сейчас найду.,школа номер тринадцать	search.geo.org.general
пожарный проезд дом три	search.geo.address.general
армейская девятнадцать	search.geo.address.general
улица новоселов дом шестьдесят,Показываю варианты.,торговый центр алина	search.geo.org.general
девятого мая пятьдесят восемь,Сейчас найду.,караульная сорок пять	search.geo.address.general
степная сто двадцать четыре	search.geo.address.general
костромская двадцать	search.geo.address.general
вятская сорок пять	search.geo.address.general
московская шестьдесят три,Внимание на карту.,восточно кругликовская сорок один	search.geo.address.general
отпариватели в киргу,Сейчас найдём [ Открывается поиск по запросу <отпариватели в киргу> ],магазин ноль пять ру в махачкале	search.geo.org.general
бани и сауны в городе абаза республики хакасия,Может "Общественная баня" по адресу улица Ленина 16Б?,еще какие варианты есть	search.geo.org.general
вишневая гора сайт,Вишневая Гора Парк-Отель гора-вишневая.рф,пробки саратова	search.geo.navi.traffic_general
усадьба отрада калужская область	search.geo.org.general
где находится милиция,По адресу улица Гая 4 есть "Октябрьский РОВД".,гродно ну конечно мне надо где а где гаи	search.geo.org.general
город подольск поселок быково улица академическая дом пять	search.geo.address.general
ближайшая круглосуточная аптека,По адресу Ставропольская улица 75/2 есть "Sos". Работает круглосуточно.,Ещё вариант	search.geo.org.general
невского один,Показываю варианты.,маршала василевского один	search.geo.address.general
улица революции тридцать пять	search.geo.address.general
найди парковку,Сейчас найдём.,поехали в офис яндекса	search.geo.navi.route_general
ураган урологическое отделение,К сожалению\, я ничего не нашла.,урология города асбест	search.geo.org.general
набережная канала грибоедова дом четыре тридцать четыре,Показываю варианты.,набережная канала грибоедова дом тридцать четыре	search.geo.address.general
расстояние от казани до самары,361 километр на машине. Это путь от Казани до Самары.,расстояние от кондрово калужской области до новокуйбышевска самарской области	search.geo.navi.distance
железнодорожная,Одну секунду... [ Открывается поиск по запросу <железнодорожная> ],железнодорожная больница город витебск	search.geo.org.general
ты где слушай алиса,К дому подхожу\, а что?,сколько от кемерово до салаира	search.geo.navi.distance
центральный жд вокзал туры,Дорога займет 17 часов 31 минуту на машине. Это путь до \"Центральный ВКЗ\" по адресу Киев\, Вокзальная площадь 1.,торунь центральный жд вокзал	search.geo.org.general
алиса можешь мне подсказать телефон мфц юго восточного округа,Как насчет \"Центр госуслуг района Некрасовка\"\, улица Маресьева 1? Работает с 8 утра до 8 вечера. Сейчас открыто.,центр гос услуг	search.geo.org.general
город урюпинск коммунальный переулок детский сад название	search.geo.org.general
сколько километров от уфы до челябинска,419 километров на машине. Это путь от Уфы до Челябинска.,сколько займет путь по времени от уфы до челябинска	search.geo.navi.distance
часы работы втб двадцать четыре на ленина,Как насчет \"ВТБ\"\, улица Ленина 46? Работает с 10 утра до 5 вечера. Сейчас закрыто.,по каким дням работает втб двадцать четыре на ленина в нижневартовске	search.geo.org.general
школа номер девять,Вот что я нашла.,школа номер девять	search.geo.org.general
можете сказать мне,А зачем вам это?,можете сказать телефон организации мои документы по адресу город куровское новинское шоссе	search.geo.org.general
лошадь ский дом культуры город минск вакансии на работу,Ищу в Яндексе [ Открывается поиск по запросу <лошадь ский дом культуры город минск вакансии на работу> ],город минск лошадь ский дом культуры	search.geo.org.general
адрес верификация кошелька яндекса в баку,Я знаю\, что по адресу Санкт-Петербург\, Пискарёвский проспект 2\, корп. 2Щ есть \"Яндекс.Деньги\". Работает с 9 утра до 8 вечера. Сейчас открыто.,алиса найди мне в баку	search.geo.org.general
алиса,Я здесь.,Где поужинать?	search.geo.org.general
как проехать жд кисловодск до медицинского колледжа,Маршрут займет 39 минут на машине. Это путь до \"Медколледж\" по адресу Кисловодск\, улица Кутузова 48Б.,проложить маршрут	search.geo.navi.route_general
легкий шаг город старый оскол,По адресу Белгородская область\, Старый Оскол\, микрорайон Восточный\, 47 есть \"Студия Красоты Cherry Старый Оскол\".,магазин легкий шаг город старый оскол	search.geo.org.general
юниструм банк в краснодаре,Смотрите\, что я нашла.,юникредит банк в краснодаре	search.geo.org.general
привет,Привет.,сдо на тридцатой северной подскажи	search.geo.org.general
как он авто аккумулятор,Ищу для вас ответ [ Открывается поиск по запросу <как он авто аккумулятор> ],режим работы автомагазинов аккумуляторный мир	search.geo.org.general
привет алиса,Привет-привет!,алиса хорошая глазная больница	search.geo.org.general
алиса ближайшая шаурма,По адресу Калининград\, 4-я Большая Окружная улица 35 есть \"Green Бистро\". Работает с 9 утра до 6 вечера. Сейчас открыто.,алиса ближайшая шаурма по адресу московский проспект двести семьдесят пять а	search.geo.org.general
фабрика сибирь в новосибирске ооо т в сибирь,Я знаю\, что по адресу Бетонная улица 6 есть \"Сибирь\". Работает с 9 утра до 17:30. Сейчас открыто.,ооо тф сибирь	search.geo.org.general
погода в белоруссии,Прямо сейчас я не могу уточнить погоду в белоруссии. Зато я могу рассказать вам о погоде в Минске. Сейчас в Минске -3\, пасмурно. Надеюсь\, вам это помогло.,как доехать деревня озеры	search.geo.navi.route_general
часы работы магазина эко море,По адресу Москва\, Соколово-Мещерская улица 25 есть \"Экоморье\". Работает с 9 утра до 10 вечера. Сейчас открыто.,магазин накамура в химках	search.geo.org.general
колпашево сургут расстояние,Путь займет 30 часов 17 минут на машине.,маршрут томск колпашево сургут расстояние	search.geo.navi.distance
кнопки на радиотелефоне панасоник,Найдётся всё! [ Открывается поиск по запросу <кнопки на радиотелефоне панасоник> ],первая экспедиционная компания ростов на дону адрес	search.geo.org.general
садовая фирма виктория	search.geo.org.general
в каких аптеках около станции беляево есть левитра,Какое место вы хотите найти?,около станции беляево	search.geo.org.general
сколько ехать от метро курского до метро первомайского	search.geo.navi.distance
алиса здравствуй подскажи пожалуйста как проехать на столбцы,Маршрут займет 2 часа 24 минуты на машине. Это путь до Столбцов.,до деревни за ямное	search.geo.navi.route_general
утес санаторий горный,Вот что у меня есть.,санаторий горный	search.geo.org.general
